simulation,tracer sample,redshift,mass Msol/h,Halo mass function,error
midres,subhalos,1.18,7.05894E+12,0.000662256,8.22E-07
midres,subhalos,1.18,7.92793E+12,0.000564317,7.59E-07
midres,subhalos,1.18,8.90389E+12,0.000480732,7.01E-07
midres,subhalos,1.18,1E+13,0.000408351,6.46E-07
midres,subhalos,1.18,1.1231E+13,0.000344829,5.93E-07
midres,subhalos,1.18,1.26136E+13,0.000288916,5.43E-07
midres,subhalos,1.18,1.41664E+13,0.000241255,4.96E-07
midres,subhalos,1.18,1.59104E+13,0.000201379,4.53E-07
midres,subhalos,1.18,1.7869E+13,0.000166301,4.12E-07
midres,subhalos,1.18,2.00688E+13,0.000135677,3.72E-07
midres,subhalos,1.18,2.25393E+13,0.00011055,3.36E-07
midres,subhalos,1.18,2.5314E+13,8.98E-05,3.03E-07
midres,subhalos,1.18,2.84303E+13,7.28E-05,2.73E-07
midres,subhalos,1.18,3.19302E+13,5.88E-05,2.45E-07
midres,subhalos,1.18,3.5861E+13,4.67E-05,2.18E-07
midres,subhalos,1.18,4.02756E+13,3.73E-05,1.95E-07
midres,subhalos,1.18,4.52337E+13,2.94E-05,1.73E-07
midres,subhalos,1.18,5.08022E+13,2.25E-05,1.52E-07
midres,subhalos,1.18,5.70562E+13,1.77E-05,1.35E-07
midres,subhalos,1.18,6.408E+13,1.33E-05,1.17E-07
midres,subhalos,1.18,7.19686E+13,1.02E-05,1.02E-07
midres,subhalos,1.18,8.08282E+13,7.53E-06,8.77E-08
midres,subhalos,1.18,9.07785E+13,5.53E-06,7.52E-08
midres,subhalos,1.18,1.01954E+14,4.20E-06,6.55E-08
midres,subhalos,1.18,1.14505E+14,2.94E-06,5.48E-08
midres,subhalos,1.18,1.28601E+14,2.08E-06,4.61E-08
midres,subhalos,1.18,1.44432E+14,1.57E-06,4.00E-08
midres,subhalos,1.18,1.62212E+14,9.79E-07,3.16E-08
midres,subhalos,1.18,1.82181E+14,6.74E-07,2.62E-08
midres,subhalos,1.18,2.04609E+14,4.24E-07,2.08E-08
midres,subhalos,1.18,2.29797E+14,3.00E-07,1.75E-08
midres,subhalos,1.18,2.58086E+14,1.94E-07,1.41E-08
midres,subhalos,1.18,2.89858E+14,1.22E-07,1.11E-08
midres,subhalos,1.18,3.25541E+14,5.21E-08,7.29E-09
midres,subhalos,1.18,3.65616E+14,3.68E-08,6.13E-09
midres,subhalos,1.18,4.10625E+14,1.94E-08,4.45E-09
midres,subhalos,1.18,4.61175E+14,1.02E-08,3.23E-09
midres,subhalos,1.18,5.17947E+14,7.15E-09,2.70E-09
midres,subhalos,1.18,5.81709E+14,2.04E-09,1.44E-09
midres,subhalos,1.18,6.5332E+14,0,0
midres,subhalos,1.18,7.33747E+14,0,0
midres,subhalos,1.18,8.24074E+14,0,0
midres,subhalos,1.18,9.25522E+14,0,0
midres,subhalos,1.18,1.03946E+15,0,0
midres,subhalos,1.18,1.16742E+15,0,0
midres,subhalos,1.18,1.31113E+15,0,0
midres,subhalos,1.18,1.47254E+15,0,0
midres,subhalos,1.18,1.65382E+15,0,0
midres,subhalos,1.18,1.85741E+15,0,0
midres,subhalos,1.18,2.08606E+15,0,0
midres,subhalos,1.18,2.34287E+15,0,0
midres,subhalos,1.18,2.63129E+15,0,0
midres,subhalos,1.18,2.95521E+15,0,0
midres,subhalos,1.18,3.31901E+15,0,0
midres,subhalos,1.18,3.72759E+15,0,0
midres,subhalos,1.18,4.18648E+15,0,0
midres,subhalos,1.18,4.70185E+15,0,0
midres,subhalos,1.18,5.28067E+15,0,0
midres,subhalos,1.18,5.93074E+15,0,0
midres,subhalos,1.18,6.66085E+15,0,0
midres,subhalos,1.18,7.48083E+15,0,0
midres,subhalos,1.18,8.40175E+15,0,0
midres,subhalos,1.18,9.43604E+15,0,0
midres,subhalos,1.98,10597662487,3.06E-09,1.77E-09
midres,subhalos,1.98,11902282448,4.08E-09,2.04E-09
midres,subhalos,1.98,13367506999,3.06E-09,1.77E-09
midres,subhalos,1.98,15013107289,7.15E-09,2.70E-09
midres,subhalos,1.98,16861288383,6.13E-09,2.50E-09
midres,subhalos,1.98,18936988890,1.23E-08,3.54E-09
midres,subhalos,1.98,21268217473,1.53E-08,3.96E-09
midres,subhalos,1.98,23886430790,2.04E-08,4.57E-09
midres,subhalos,1.98,26826957953,3.17E-08,5.69E-09
midres,subhalos,1.98,30129477247,4.08E-08,6.46E-09
midres,subhalos,1.98,33838551534,5.82E-08,7.71E-09
midres,subhalos,1.98,38004229564,7.97E-08,9.02E-09
midres,subhalos,1.98,42682721312,1.16E-07,1.09E-08
midres,subhalos,1.98,47937156456,1.43E-07,1.21E-08
midres,subhalos,1.98,53838436220,2.42E-07,1.57E-08
midres,subhalos,1.98,60466190091,3.10E-07,1.78E-08
midres,subhalos,1.98,67909850300,4.31E-07,2.10E-08
midres,subhalos,1.98,76269858590,5.97E-07,2.47E-08
midres,subhalos,1.98,85659021537,8.51E-07,2.95E-08
midres,subhalos,1.98,96204032711,1.19E-06,3.49E-08
midres,subhalos,1.98,1.08047E+11,1.48E-06,3.89E-08
midres,subhalos,1.98,1.21348E+11,2.00E-06,4.52E-08
midres,subhalos,1.98,1.36287E+11,2.40E-06,4.95E-08
midres,subhalos,1.98,1.53064E+11,2.91E-06,5.45E-08
midres,subhalos,1.98,1.71907E+11,3.60E-06,6.06E-08
midres,subhalos,1.98,1.9307E+11,4.28E-06,6.61E-08
midres,subhalos,1.98,2.16838E+11,5.06E-06,7.19E-08
midres,subhalos,1.98,2.43531E+11,6.40E-06,8.08E-08
midres,subhalos,1.98,2.73511E+11,4.32E-05,2.10E-07
midres,subhalos,1.98,3.07181E+11,0.000177742,4.26E-07
midres,subhalos,1.98,3.44997E+11,0.000285072,5.40E-07
midres,subhalos,1.98,3.87468E+11,0.000427377,6.61E-07
midres,subhalos,1.98,4.35167E+11,0.000934294,9.77E-07
midres,subhalos,1.98,4.88737E+11,0.004873634,2.23E-06
midres,subhalos,1.98,5.48903E+11,0.007208004,2.71E-06
midres,subhalos,1.98,6.16476E+11,0.00620418,2.52E-06
midres,subhalos,1.98,6.92367E+11,0.005646271,2.40E-06
midres,subhalos,1.98,7.776E+11,0.004890366,2.23E-06
midres,subhalos,1.98,8.73326E+11,0.00440444,2.12E-06
midres,subhalos,1.98,9.80837E+11,0.003785715,1.97E-06
midres,subhalos,1.98,1.10158E+12,0.003127657,1.79E-06
midres,subhalos,1.98,1.23719E+12,0.002928241,1.73E-06
midres,subhalos,1.98,1.3895E+12,0.002615825,1.63E-06
midres,subhalos,1.98,1.56055E+12,0.002270208,1.52E-06
midres,subhalos,1.98,1.75266E+12,0.001995325,1.43E-06
midres,subhalos,1.98,1.96842E+12,0.001723323,1.33E-06
midres,subhalos,1.98,2.21074E+12,0.001500723,1.24E-06
midres,subhalos,1.98,2.48289E+12,0.001289566,1.15E-06
midres,subhalos,1.98,2.78855E+12,0.001101114,1.06E-06
midres,subhalos,1.98,3.13183E+12,0.000934717,9.77E-07
midres,subhalos,1.98,3.51737E+12,0.000789003,8.98E-07
midres,subhalos,1.98,3.95038E+12,0.000660766,8.21E-07
midres,subhalos,1.98,4.43669E+12,0.000552695,7.51E-07
midres,subhalos,1.98,4.98286E+12,0.000458768,6.84E-07
midres,subhalos,1.98,5.59628E+12,0.000379851,6.23E-07
midres,subhalos,1.98,6.2852E+12,0.000310286,5.63E-07
midres,subhalos,1.98,7.05894E+12,0.000252874,5.08E-07
midres,subhalos,1.98,7.92793E+12,0.000205492,4.58E-07
midres,subhalos,1.98,8.90389E+12,0.000164514,4.10E-07
midres,subhalos,1.98,1E+13,0.000131414,3.66E-07
midres,subhalos,1.98,1.1231E+13,0.000104085,3.26E-07
midres,subhalos,1.98,1.26136E+13,8.28E-05,2.91E-07
midres,subhalos,1.98,1.41664E+13,6.43E-05,2.56E-07
midres,subhalos,1.98,1.59104E+13,4.98E-05,2.26E-07
midres,subhalos,1.98,1.7869E+13,3.82E-05,1.98E-07
midres,subhalos,1.98,2.00688E+13,2.84E-05,1.70E-07
midres,subhalos,1.98,2.25393E+13,2.21E-05,1.50E-07
midres,subhalos,1.98,2.5314E+13,1.63E-05,1.29E-07
midres,subhalos,1.98,2.84303E+13,1.21E-05,1.11E-07
midres,subhalos,1.98,3.19302E+13,8.58E-06,9.36E-08
midres,subhalos,1.98,3.5861E+13,6.25E-06,7.99E-08
midres,subhalos,1.98,4.02756E+13,4.42E-06,6.72E-08
midres,subhalos,1.98,4.52337E+13,3.09E-06,5.61E-08
midres,subhalos,1.98,5.08022E+13,2.13E-06,4.66E-08
midres,subhalos,1.98,5.70562E+13,1.49E-06,3.90E-08
midres,subhalos,1.98,6.408E+13,1.03E-06,3.24E-08
midres,subhalos,1.98,7.19686E+13,6.29E-07,2.53E-08
midres,subhalos,1.98,8.08282E+13,4.20E-07,2.07E-08
midres,subhalos,1.98,9.07785E+13,2.28E-07,1.52E-08
midres,subhalos,1.98,1.01954E+14,1.59E-07,1.28E-08
midres,subhalos,1.98,1.14505E+14,9.70E-08,9.95E-09
midres,subhalos,1.98,1.28601E+14,5.31E-08,7.36E-09
midres,subhalos,1.98,1.44432E+14,1.84E-08,4.33E-09
midres,subhalos,1.98,1.62212E+14,6.13E-09,2.50E-09
midres,subhalos,1.98,1.82181E+14,6.13E-09,2.50E-09
midres,subhalos,1.98,2.04609E+14,3.06E-09,1.77E-09
midres,subhalos,1.98,2.29797E+14,3.06E-09,1.77E-09
midres,subhalos,1.98,2.58086E+14,1.02E-09,1.02E-09
midres,subhalos,1.98,2.89858E+14,0,0
midres,subhalos,1.98,3.25541E+14,0,0
midres,subhalos,1.98,3.65616E+14,0,0
midres,subhalos,1.98,4.10625E+14,0,0
midres,subhalos,1.98,4.61175E+14,0,0
midres,subhalos,1.98,5.17947E+14,0,0
midres,subhalos,1.98,5.81709E+14,0,0
midres,subhalos,1.98,6.5332E+14,0,0
midres,subhalos,1.98,7.33747E+14,0,0
midres,subhalos,1.98,8.24074E+14,0,0
midres,subhalos,1.98,9.25522E+14,0,0
midres,subhalos,1.98,1.03946E+15,0,0
midres,subhalos,1.98,1.16742E+15,0,0
midres,subhalos,1.98,1.31113E+15,0,0
midres,subhalos,1.98,1.47254E+15,0,0
midres,subhalos,1.98,1.65382E+15,0,0
midres,subhalos,1.98,1.85741E+15,0,0
midres,subhalos,1.98,2.08606E+15,0,0
midres,subhalos,1.98,2.34287E+15,0,0
midres,subhalos,1.98,2.63129E+15,0,0
midres,subhalos,1.98,2.95521E+15,0,0
midres,subhalos,1.98,3.31901E+15,0,0
midres,subhalos,1.98,3.72759E+15,0,0
midres,subhalos,1.98,4.18648E+15,0,0
midres,subhalos,1.98,4.70185E+15,0,0
midres,subhalos,1.98,5.28067E+15,0,0
midres,subhalos,1.98,5.93074E+15,0,0
midres,subhalos,1.98,6.66085E+15,0,0
midres,subhalos,1.98,7.48083E+15,0,0
midres,subhalos,1.98,8.40175E+15,0,0
midres,subhalos,1.98,9.43604E+15,0,0
midres,subhalos,2.79,10597662487,0,0
midres,subhalos,2.79,11902282448,0,0
midres,subhalos,2.79,13367506999,0,0
midres,subhalos,2.79,15013107289,0,0
midres,subhalos,2.79,16861288383,0,0
midres,subhalos,2.79,18936988890,1.02E-09,1.02E-09
midres,subhalos,2.79,21268217473,1.02E-09,1.02E-09
midres,subhalos,2.79,23886430790,2.04E-09,1.44E-09
midres,subhalos,2.79,26826957953,1.02E-09,1.02E-09
midres,subhalos,2.79,30129477247,1.02E-09,1.02E-09
midres,subhalos,2.79,33838551534,1.02E-09,1.02E-09
midres,subhalos,2.79,38004229564,8.17E-09,2.89E-09
midres,subhalos,2.79,42682721312,1.23E-08,3.54E-09
midres,subhalos,2.79,47937156456,1.63E-08,4.08E-09
midres,subhalos,2.79,53838436220,1.84E-08,4.33E-09
midres,subhalos,2.79,60466190091,4.39E-08,6.70E-09
midres,subhalos,2.79,67909850300,7.05E-08,8.48E-09
midres,subhalos,2.79,76269858590,1.09E-07,1.06E-08
midres,subhalos,2.79,85659021537,1.56E-07,1.26E-08
midres,subhalos,2.79,96204032711,2.34E-07,1.55E-08
midres,subhalos,2.79,1.08047E+11,3.80E-07,1.97E-08
midres,subhalos,2.79,1.21348E+11,4.69E-07,2.19E-08
midres,subhalos,2.79,1.36287E+11,5.96E-07,2.47E-08
midres,subhalos,2.79,1.53064E+11,7.76E-07,2.82E-08
midres,subhalos,2.79,1.71907E+11,1.02E-06,3.23E-08
midres,subhalos,2.79,1.9307E+11,1.20E-06,3.49E-08
midres,subhalos,2.79,2.16838E+11,1.41E-06,3.80E-08
midres,subhalos,2.79,2.43531E+11,1.59E-06,4.03E-08
midres,subhalos,2.79,2.73511E+11,5.43E-06,7.45E-08
midres,subhalos,2.79,3.07181E+11,4.54E-05,2.15E-07
midres,subhalos,2.79,3.44997E+11,9.32E-05,3.08E-07
midres,subhalos,2.79,3.87468E+11,0.00014765,3.88E-07
midres,subhalos,2.79,4.35167E+11,0.000351259,5.99E-07
midres,subhalos,2.79,4.88737E+11,0.002577413,1.62E-06
midres,subhalos,2.79,5.48903E+11,0.00408336,2.04E-06
midres,subhalos,2.79,6.16476E+11,0.003436153,1.87E-06
midres,subhalos,2.79,6.92367E+11,0.003060117,1.77E-06
midres,subhalos,2.79,7.776E+11,0.002577916,1.62E-06
midres,subhalos,2.79,8.73326E+11,0.00220272,1.50E-06
midres,subhalos,2.79,9.80837E+11,0.00165375,1.30E-06
midres,subhalos,2.79,1.10158E+12,0.00142197,1.21E-06
midres,subhalos,2.79,1.23719E+12,0.001377769,1.19E-06
midres,subhalos,2.79,1.3895E+12,0.001211356,1.11E-06
midres,subhalos,2.79,1.56055E+12,0.001018966,1.02E-06
midres,subhalos,2.79,1.75266E+12,0.000865636,9.40E-07
midres,subhalos,2.79,1.96842E+12,0.000720394,8.58E-07
midres,subhalos,2.79,2.21074E+12,0.000600418,7.83E-07
midres,subhalos,2.79,2.48289E+12,0.000497294,7.13E-07
midres,subhalos,2.79,2.78855E+12,0.000405845,6.44E-07
midres,subhalos,2.79,3.13183E+12,0.000326895,5.78E-07
midres,subhalos,2.79,3.51737E+12,0.00026253,5.18E-07
midres,subhalos,2.79,3.95038E+12,0.000207736,4.61E-07
midres,subhalos,2.79,4.43669E+12,0.000164514,4.10E-07
midres,subhalos,2.79,4.98286E+12,0.000128888,3.63E-07
midres,subhalos,2.79,5.59628E+12,9.92E-05,3.18E-07
midres,subhalos,2.79,6.2852E+12,7.54E-05,2.77E-07
midres,subhalos,2.79,7.05894E+12,5.81E-05,2.44E-07
midres,subhalos,2.79,7.92793E+12,4.32E-05,2.10E-07
midres,subhalos,2.79,8.90389E+12,3.24E-05,1.82E-07
midres,subhalos,2.79,1E+13,2.36E-05,1.55E-07
midres,subhalos,2.79,1.1231E+13,1.73E-05,1.33E-07
midres,subhalos,2.79,1.26136E+13,1.26E-05,1.14E-07
midres,subhalos,2.79,1.41664E+13,8.89E-06,9.53E-08
midres,subhalos,2.79,1.59104E+13,6.13E-06,7.91E-08
midres,subhalos,2.79,1.7869E+13,4.32E-06,6.64E-08
midres,subhalos,2.79,2.00688E+13,2.96E-06,5.50E-08
midres,subhalos,2.79,2.25393E+13,1.88E-06,4.39E-08
midres,subhalos,2.79,2.5314E+13,1.26E-06,3.59E-08
midres,subhalos,2.79,2.84303E+13,8.58E-07,2.96E-08
midres,subhalos,2.79,3.19302E+13,5.20E-07,2.30E-08
midres,subhalos,2.79,3.5861E+13,3.29E-07,1.83E-08
midres,subhalos,2.79,4.02756E+13,1.83E-07,1.37E-08
midres,subhalos,2.79,4.52337E+13,1.19E-07,1.10E-08
midres,subhalos,2.79,5.08022E+13,5.62E-08,7.57E-09
midres,subhalos,2.79,5.70562E+13,3.57E-08,6.04E-09
midres,subhalos,2.79,6.408E+13,1.63E-08,4.08E-09
midres,subhalos,2.79,7.19686E+13,3.06E-09,1.77E-09
midres,subhalos,2.79,8.08282E+13,6.13E-09,2.50E-09
midres,subhalos,2.79,9.07785E+13,2.04E-09,1.44E-09
midres,subhalos,2.79,1.01954E+14,1.02E-09,1.02E-09
midres,subhalos,2.79,1.14505E+14,0,0
midres,subhalos,2.79,1.28601E+14,0,0
midres,subhalos,2.79,1.44432E+14,0,0
midres,subhalos,2.79,1.62212E+14,0,0
midres,subhalos,2.79,1.82181E+14,0,0
midres,subhalos,2.79,2.04609E+14,0,0
midres,subhalos,2.79,2.29797E+14,0,0
midres,subhalos,2.79,2.58086E+14,0,0
midres,subhalos,2.79,2.89858E+14,0,0
midres,subhalos,2.79,3.25541E+14,0,0
midres,subhalos,2.79,3.65616E+14,0,0
midres,subhalos,2.79,4.10625E+14,0,0
midres,subhalos,2.79,4.61175E+14,0,0
midres,subhalos,2.79,5.17947E+14,0,0
midres,subhalos,2.79,5.81709E+14,0,0
midres,subhalos,2.79,6.5332E+14,0,0
midres,subhalos,2.79,7.33747E+14,0,0
midres,subhalos,2.79,8.24074E+14,0,0
midres,subhalos,2.79,9.25522E+14,0,0
midres,subhalos,2.79,1.03946E+15,0,0
midres,subhalos,2.79,1.16742E+15,0,0
midres,subhalos,2.79,1.31113E+15,0,0
midres,subhalos,2.79,1.47254E+15,0,0
midres,subhalos,2.79,1.65382E+15,0,0
midres,subhalos,2.79,1.85741E+15,0,0
midres,subhalos,2.79,2.08606E+15,0,0
midres,subhalos,2.79,2.34287E+15,0,0
midres,subhalos,2.79,2.63129E+15,0,0
midres,subhalos,2.79,2.95521E+15,0,0
midres,subhalos,2.79,3.31901E+15,0,0
midres,subhalos,2.79,3.72759E+15,0,0
midres,subhalos,2.79,4.18648E+15,0,0
midres,subhalos,2.79,4.70185E+15,0,0
midres,subhalos,2.79,5.28067E+15,0,0
midres,subhalos,2.79,5.93074E+15,0,0
midres,subhalos,2.79,6.66085E+15,0,0
midres,subhalos,2.79,7.48083E+15,0,0
midres,subhalos,2.79,8.40175E+15,0,0
midres,subhalos,2.79,9.43604E+15,0,0
midres,subhalos,4.23,10597662487,0,0
midres,subhalos,4.23,11902282448,0,0
midres,subhalos,4.23,13367506999,0,0
midres,subhalos,4.23,15013107289,0,0
midres,subhalos,4.23,16861288383,0,0
midres,subhalos,4.23,18936988890,0,0
midres,subhalos,4.23,21268217473,0,0
midres,subhalos,4.23,23886430790,0,0
midres,subhalos,4.23,26826957953,0,0
midres,subhalos,4.23,30129477247,0,0
midres,subhalos,4.23,33838551534,0,0
midres,subhalos,4.23,38004229564,0,0
midres,subhalos,4.23,42682721312,0,0
midres,subhalos,4.23,47937156456,0,0
midres,subhalos,4.23,53838436220,0,0
midres,subhalos,4.23,60466190091,0,0
midres,subhalos,4.23,67909850300,0,0
midres,subhalos,4.23,76269858590,0,0
midres,subhalos,4.23,85659021537,1.02E-09,1.02E-09
midres,subhalos,4.23,96204032711,2.04E-09,1.44E-09
midres,subhalos,4.23,1.08047E+11,5.11E-09,2.28E-09
midres,subhalos,4.23,1.21348E+11,8.17E-09,2.89E-09
midres,subhalos,4.23,1.36287E+11,5.11E-09,2.28E-09
midres,subhalos,4.23,1.53064E+11,3.06E-09,1.77E-09
midres,subhalos,4.23,1.71907E+11,1.02E-08,3.23E-09
midres,subhalos,4.23,1.9307E+11,1.63E-08,4.08E-09
midres,subhalos,4.23,2.16838E+11,2.04E-08,4.57E-09
midres,subhalos,4.23,2.43531E+11,1.84E-08,4.33E-09
midres,subhalos,4.23,2.73511E+11,5.51E-08,7.50E-09
midres,subhalos,4.23,3.07181E+11,1.87E-06,4.38E-08
midres,subhalos,4.23,3.44997E+11,5.18E-06,7.27E-08
midres,subhalos,4.23,3.87468E+11,8.56E-06,9.35E-08
midres,subhalos,4.23,4.35167E+11,2.59E-05,1.63E-07
midres,subhalos,4.23,4.88737E+11,0.000455002,6.82E-07
midres,subhalos,4.23,5.48903E+11,0.000694104,8.42E-07
midres,subhalos,4.23,6.16476E+11,0.00044666,6.75E-07
midres,subhalos,4.23,6.92367E+11,0.000229766,4.84E-07
midres,subhalos,4.23,7.776E+11,0.000107343,3.31E-07
midres,subhalos,4.23,8.73326E+11,6.77E-05,2.63E-07
midres,subhalos,4.23,9.80837E+11,7.20E-05,2.71E-07
midres,subhalos,4.23,1.10158E+12,9.85E-05,3.17E-07
midres,subhalos,4.23,1.23719E+12,0.000122938,3.54E-07
midres,subhalos,4.23,1.3895E+12,0.000123778,3.56E-07
midres,subhalos,4.23,1.56055E+12,0.000103735,3.25E-07
midres,subhalos,4.23,1.75266E+12,8.14E-05,2.88E-07
midres,subhalos,4.23,1.96842E+12,6.17E-05,2.51E-07
midres,subhalos,4.23,2.21074E+12,4.64E-05,2.18E-07
midres,subhalos,4.23,2.48289E+12,3.45E-05,1.88E-07
midres,subhalos,4.23,2.78855E+12,2.49E-05,1.60E-07
midres,subhalos,4.23,3.13183E+12,1.81E-05,1.36E-07
midres,subhalos,4.23,3.51737E+12,1.27E-05,1.14E-07
midres,subhalos,4.23,3.95038E+12,8.96E-06,9.57E-08
midres,subhalos,4.23,4.43669E+12,6.24E-06,7.99E-08
midres,subhalos,4.23,4.98286E+12,4.05E-06,6.43E-08
midres,subhalos,4.23,5.59628E+12,2.74E-06,5.29E-08
midres,subhalos,4.23,6.2852E+12,1.80E-06,4.28E-08
midres,subhalos,4.23,7.05894E+12,1.12E-06,3.39E-08
midres,subhalos,4.23,7.92793E+12,6.97E-07,2.67E-08
midres,subhalos,4.23,8.90389E+12,4.18E-07,2.07E-08
midres,subhalos,4.23,1E+13,2.96E-07,1.74E-08
midres,subhalos,4.23,1.1231E+13,1.50E-07,1.24E-08
midres,subhalos,4.23,1.26136E+13,7.97E-08,9.02E-09
midres,subhalos,4.23,1.41664E+13,4.60E-08,6.85E-09
midres,subhalos,4.23,1.59104E+13,2.66E-08,5.21E-09
midres,subhalos,4.23,1.7869E+13,8.17E-09,2.89E-09
midres,subhalos,4.23,2.00688E+13,7.15E-09,2.70E-09
midres,subhalos,4.23,2.25393E+13,2.04E-09,1.44E-09
midres,subhalos,4.23,2.5314E+13,1.02E-09,1.02E-09
midres,subhalos,4.23,2.84303E+13,0,0
midres,subhalos,4.23,3.19302E+13,1.02E-09,1.02E-09
midres,subhalos,4.23,3.5861E+13,0,0
midres,subhalos,4.23,4.02756E+13,0,0
midres,subhalos,4.23,4.52337E+13,0,0
midres,subhalos,4.23,5.08022E+13,0,0
midres,subhalos,4.23,5.70562E+13,0,0
midres,subhalos,4.23,6.408E+13,0,0
midres,subhalos,4.23,7.19686E+13,0,0
midres,subhalos,4.23,8.08282E+13,0,0
midres,subhalos,4.23,9.07785E+13,0,0
midres,subhalos,4.23,1.01954E+14,0,0
midres,subhalos,4.23,1.14505E+14,0,0
midres,subhalos,4.23,1.28601E+14,0,0
midres,subhalos,4.23,1.44432E+14,0,0
midres,subhalos,4.23,1.62212E+14,0,0
midres,subhalos,4.23,1.82181E+14,0,0
midres,subhalos,4.23,2.04609E+14,0,0
midres,subhalos,4.23,2.29797E+14,0,0
midres,subhalos,4.23,2.58086E+14,0,0
midres,subhalos,4.23,2.89858E+14,0,0
midres,subhalos,4.23,3.25541E+14,0,0
midres,subhalos,4.23,3.65616E+14,0,0
midres,subhalos,4.23,4.10625E+14,0,0
midres,subhalos,4.23,4.61175E+14,0,0
midres,subhalos,4.23,5.17947E+14,0,0
midres,subhalos,4.23,5.81709E+14,0,0
midres,subhalos,4.23,6.5332E+14,0,0
midres,subhalos,4.23,7.33747E+14,0,0
midres,subhalos,4.23,8.24074E+14,0,0
midres,subhalos,4.23,9.25522E+14,0,0
midres,subhalos,4.23,1.03946E+15,0,0
midres,subhalos,4.23,1.16742E+15,0,0
midres,subhalos,4.23,1.31113E+15,0,0
midres,subhalos,4.23,1.47254E+15,0,0
midres,subhalos,4.23,1.65382E+15,0,0
midres,subhalos,4.23,1.85741E+15,0,0
midres,subhalos,4.23,2.08606E+15,0,0
midres,subhalos,4.23,2.34287E+15,0,0
midres,subhalos,4.23,2.63129E+15,0,0
midres,subhalos,4.23,2.95521E+15,0,0
midres,subhalos,4.23,3.31901E+15,0,0
midres,subhalos,4.23,3.72759E+15,0,0
midres,subhalos,4.23,4.18648E+15,0,0
midres,subhalos,4.23,4.70185E+15,0,0
midres,subhalos,4.23,5.28067E+15,0,0
midres,subhalos,4.23,5.93074E+15,0,0
midres,subhalos,4.23,6.66085E+15,0,0
midres,subhalos,4.23,7.48083E+15,0,0
midres,subhalos,4.23,8.40175E+15,0,0
midres,subhalos,4.23,9.43604E+15,0,0
